Spotify URI,Voter ID,Created,Points Assigned,Comment,Round ID
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,c079d8ee316248a78ca6ca4b9ca75710,2024-08-05T19:41:30Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:4UvKW3IobGX0x49ChYnktq,c079d8ee316248a78ca6ca4b9ca75710,2024-08-05T19:41:30Z,2,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:5g7rJvWYVrloJZwKiShqlS,c079d8ee316248a78ca6ca4b9ca75710,2024-08-05T19:41:30Z,1,This sends me right back to high school,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:6t69YVVATCI1RDYbvRBVCT,c079d8ee316248a78ca6ca4b9ca75710,2024-08-05T19:41:30Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:7qKSeac9T8xY4Pihg5LSCv,c079d8ee316248a78ca6ca4b9ca75710,2024-08-05T19:41:30Z,-1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:0rUIff1QHd5zlOBtlHVqd9,3db59fca218848148d704b4f00f0630c,2024-08-05T20:39:42Z,1,"I like your title better but then it wouldn’t be eligible! How about “Fuel you need to get work sh*t done late at night using your hands and mind, or feet, you do you” ",3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:0Wl2RALqRacaIJhnlRHK8J,3db59fca218848148d704b4f00f0630c,2024-08-05T20:39:42Z,1,Very different vibe that what I was expecting with the name! Enjoyed it,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:11VwZwNF29HrqwalYUMitb,3db59fca218848148d704b4f00f0630c,2024-08-05T20:39:42Z,0,Nice choice,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:18oWEPapjNt32E6sCM6VLb,3db59fca218848148d704b4f00f0630c,2024-08-05T20:39:42Z,0,I listened to this live. Very fun song,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:1VVnl18TqzwUXsudGCpiNL,3db59fca218848148d704b4f00f0630c,2024-08-05T20:39:42Z,-1,I am struggling trying not to give you both downvotes… I liked it the first time listening as a novelty but then I was looking over my shoulder fearing that I would be touched and I would have to listen to this again,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:26nKaeICWQGG1EC3cTGliE,3db59fca218848148d704b4f00f0630c,2024-08-05T20:39:42Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:2HHtWyy5CgaQbC7XSoOb0e,3db59fca218848148d704b4f00f0630c,2024-08-05T20:39:42Z,-1,I can’t give Kevin both downvotes and I just think this is over played 😣,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:3bnVBN67NBEzedqQuWrpP4,3db59fca218848148d704b4f00f0630c,2024-08-05T20:39:42Z,0,Great choice,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:4Z1t1aMRif8ES212kTN8H2,3db59fca218848148d704b4f00f0630c,2024-08-05T20:39:42Z,1,I liked this. We haven’t had much house so it is a nice addition ,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:5g7rJvWYVrloJZwKiShqlS,3db59fca218848148d704b4f00f0630c,2024-08-05T20:39:42Z,1,Love the take that paws are body parts and this is a good song that I haven’t thought of in a while. The album became a nice roadtrip listen for me this past weekend ,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:6t69YVVATCI1RDYbvRBVCT,3db59fca218848148d704b4f00f0630c,2024-08-05T20:39:42Z,3,Love songs with a melodic transition and generally really enjoyed this song,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:11VwZwNF29HrqwalYUMitb,c448c161ae8d41b9a7887cd69f961268,2024-08-05T22:15:29Z,5,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:1SAkL1mYNJlaqnBQxVZrRl,c448c161ae8d41b9a7887cd69f961268,2024-08-05T22:15:29Z,-1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:26nKaeICWQGG1EC3cTGliE,c448c161ae8d41b9a7887cd69f961268,2024-08-05T22:15:29Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:2MvvoeRt8NcOXWESkxWn3g,c448c161ae8d41b9a7887cd69f961268,2024-08-05T22:15:29Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:41nT1Sp6ChR65FbsdLlFHW,c448c161ae8d41b9a7887cd69f961268,2024-08-05T22:15:29Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:5lYX9tp6KxYwPfnNGZpEE6,c448c161ae8d41b9a7887cd69f961268,2024-08-05T22:15:29Z,-1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:18oWEPapjNt32E6sCM6VLb,92cc3fe801b045fabc1e09dac7414b03,2024-08-06T13:54:08Z,0,great pick,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:1SAkL1mYNJlaqnBQxVZrRl,92cc3fe801b045fabc1e09dac7414b03,2024-08-06T13:54:08Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:1VVnl18TqzwUXsudGCpiNL,92cc3fe801b045fabc1e09dac7414b03,2024-08-06T13:54:08Z,-1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:2HHtWyy5CgaQbC7XSoOb0e,92cc3fe801b045fabc1e09dac7414b03,2024-08-06T13:54:08Z,1,what a throwback,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:2MvvoeRt8NcOXWESkxWn3g,92cc3fe801b045fabc1e09dac7414b03,2024-08-06T13:54:08Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:3bnVBN67NBEzedqQuWrpP4,92cc3fe801b045fabc1e09dac7414b03,2024-08-06T13:54:08Z,1,Thanks for getting me back on the twenty one pilots train,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,92cc3fe801b045fabc1e09dac7414b03,2024-08-06T13:54:08Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:4Z1t1aMRif8ES212kTN8H2,92cc3fe801b045fabc1e09dac7414b03,2024-08-06T13:54:08Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:5g7rJvWYVrloJZwKiShqlS,92cc3fe801b045fabc1e09dac7414b03,2024-08-06T13:54:08Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:5j0lOTApmBNqzla39WVMjR,92cc3fe801b045fabc1e09dac7414b03,2024-08-06T13:54:08Z,1,,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:6t69YVVATCI1RDYbvRBVCT,92cc3fe801b045fabc1e09dac7414b03,2024-08-06T13:54:08Z,-1,sorry had to put this somewhere,3deaf9e02e4c4d1b86c0edbc17f55666
spotify:track:2zkV839IqOgZC7LAtXAa0U,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2iuZJX9X9P0GKaE93xcPjk,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,-1,I submitted Maroon 5 in a previous round and got eaten alive ,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2I1W3hcSsPIsEJfD69pHrW,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,1,Also a go to artist for me when doing chores. Good choice. ,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1mUG7ftwIxuq5fhMPkyM02,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1lATXTBJDHwawvT1UfxWu3,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,1,This has to be Yousef?,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1fDsrQ23eTAVFElUMaf38X,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,0,Classic. ,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1aZLIbKEdsyqxyD6iNcrbA,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,1,Do I channel Def Leppard while washing dishes.....sometimes,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,0,"Do I love this song, YUP. Does it have anything to do with this round, NOPE. ",e52a9e2dbb384db7bf9192a1f9552667
spotify:track:39lSeqnyjZJejRuaREfyLL,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3dZQzLto4UcsXssYRRNIGW,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,0,Are you ok?,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3sTSo8X7UCDTVUVMJ63LJO,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,0,Nobody puts Cher in the corner ,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:46aZJc0z1HHHSFxaIRxYSP,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4iJyoBOLtHqaGxP12qzhQI,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:7j74lucZ59vqN67Ipe2ZcY,03d405416c34453693da631776bf513f,2024-08-09T16:45:56Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-09T17:05:27Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1fDsrQ23eTAVFElUMaf38X,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-09T17:05:27Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1mUG7ftwIxuq5fhMPkyM02,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-09T17:05:27Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2I1W3hcSsPIsEJfD69pHrW,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-09T17:05:27Z,1,"Haha, not buying the explanation for why this fits the round criteria, but this is one of my fave songs in general so a point will be awarded anyway",e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2iuZJX9X9P0GKaE93xcPjk,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-09T17:05:27Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2zkV839IqOgZC7LAtXAa0U,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-09T17:05:27Z,1,I appreciate this wacky entry and the B-52's are fun! ,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:39lSeqnyjZJejRuaREfyLL,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-09T17:05:27Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3sTSo8X7UCDTVUVMJ63LJO,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-09T17:05:27Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4iJyoBOLtHqaGxP12qzhQI,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-09T17:05:27Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4LmzPJDil70LpiApWfOI6O,46d1eaa4322e47b988ecbd1c48d71c85,2024-08-09T17:05:27Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1lATXTBJDHwawvT1UfxWu3,3bca108fedc34d2ebd6210e48c9d3201,2024-08-09T17:37:25Z,-1,I appreciate the fact that you tried to sell it ,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2I1W3hcSsPIsEJfD69pHrW,3bca108fedc34d2ebd6210e48c9d3201,2024-08-09T17:37:25Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2YehU3jLpb9bM5V6k8HmyA,3bca108fedc34d2ebd6210e48c9d3201,2024-08-09T17:37:25Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2zkV839IqOgZC7LAtXAa0U,3bca108fedc34d2ebd6210e48c9d3201,2024-08-09T17:37:25Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:39lSeqnyjZJejRuaREfyLL,3bca108fedc34d2ebd6210e48c9d3201,2024-08-09T17:37:25Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3sTSo8X7UCDTVUVMJ63LJO,3bca108fedc34d2ebd6210e48c9d3201,2024-08-09T17:37:25Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4EfN6bixdOOgoLYR5C4cWo,3bca108fedc34d2ebd6210e48c9d3201,2024-08-09T17:37:25Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:5LYMamLv12UPbemOaTPyeV,3bca108fedc34d2ebd6210e48c9d3201,2024-08-09T17:37:25Z,1,this feels like a perfect dish washing song that evolves into a full dance break in the kitchen.,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:7j74lucZ59vqN67Ipe2ZcY,3bca108fedc34d2ebd6210e48c9d3201,2024-08-09T17:37:25Z,2,Love this angle,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,77f393c1d26644f78db30071ef04eb77,2024-08-09T18:07:04Z,-1,Obligatory Cranberries Downvote.,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1lATXTBJDHwawvT1UfxWu3,77f393c1d26644f78db30071ef04eb77,2024-08-09T18:07:04Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2I1W3hcSsPIsEJfD69pHrW,77f393c1d26644f78db30071ef04eb77,2024-08-09T18:07:04Z,1,"Minnesota +1, and a great explanation.",e52a9e2dbb384db7bf9192a1f9552667
spotify:track:39lSeqnyjZJejRuaREfyLL,77f393c1d26644f78db30071ef04eb77,2024-08-09T18:07:04Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3sTSo8X7UCDTVUVMJ63LJO,77f393c1d26644f78db30071ef04eb77,2024-08-09T18:07:04Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:46aZJc0z1HHHSFxaIRxYSP,77f393c1d26644f78db30071ef04eb77,2024-08-09T18:07:04Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4iJyoBOLtHqaGxP12qzhQI,77f393c1d26644f78db30071ef04eb77,2024-08-09T18:07:04Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:5LYMamLv12UPbemOaTPyeV,77f393c1d26644f78db30071ef04eb77,2024-08-09T18:07:04Z,1,This song would make me boogey right out the kitchen.,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:6VeZ970uI0Yi6sjBgyFBrp,77f393c1d26644f78db30071ef04eb77,2024-08-09T18:07:04Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:7j74lucZ59vqN67Ipe2ZcY,77f393c1d26644f78db30071ef04eb77,2024-08-09T18:07:04Z,1,"I'm obsessed with this song, but only because of the cover from No Hard Feelings.

https://www.youtube.com/watch?v=KErUJUszUp0

Is Cher a maneater? Does eating a man make Cher hungry?",e52a9e2dbb384db7bf9192a1f9552667
spotify:track:7j74lucZ59vqN67Ipe2ZcY,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-09T21:06:39Z,2,😂😂😂,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4iJyoBOLtHqaGxP12qzhQI,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-09T21:06:39Z,0,I regret that I now have a scrobble for a Bieber song.,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:46aZJc0z1HHHSFxaIRxYSP,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-09T21:06:39Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3dZQzLto4UcsXssYRRNIGW,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-09T21:06:39Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:39lSeqnyjZJejRuaREfyLL,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-09T21:06:39Z,2,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2I1W3hcSsPIsEJfD69pHrW,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-09T21:06:39Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1mUG7ftwIxuq5fhMPkyM02,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-09T21:06:39Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1fDsrQ23eTAVFElUMaf38X,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-09T21:06:39Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,16d34c2026fc46aabf62e14ade6ff3f6,2024-08-09T21:06:39Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1aZLIbKEdsyqxyD6iNcrbA,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-10T13:08:21Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1fDsrQ23eTAVFElUMaf38X,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-10T13:08:21Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-10T13:08:21Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2iuZJX9X9P0GKaE93xcPjk,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-10T13:08:21Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3dZQzLto4UcsXssYRRNIGW,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-10T13:08:21Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3sTSo8X7UCDTVUVMJ63LJO,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-10T13:08:21Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4EfN6bixdOOgoLYR5C4cWo,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-10T13:08:21Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4iJyoBOLtHqaGxP12qzhQI,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-10T13:08:21Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:6VeZ970uI0Yi6sjBgyFBrp,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-10T13:08:21Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:7j74lucZ59vqN67Ipe2ZcY,72c7f0be9dc54cd0a6a098c965a6d381,2024-08-10T13:08:21Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,4a17568c50d542268ca89790d7616686,2024-08-10T15:09:46Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1aZLIbKEdsyqxyD6iNcrbA,4a17568c50d542268ca89790d7616686,2024-08-10T15:09:46Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1mUG7ftwIxuq5fhMPkyM02,4a17568c50d542268ca89790d7616686,2024-08-10T15:09:46Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2YehU3jLpb9bM5V6k8HmyA,4a17568c50d542268ca89790d7616686,2024-08-10T15:09:46Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2zkV839IqOgZC7LAtXAa0U,4a17568c50d542268ca89790d7616686,2024-08-10T15:09:46Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:46aZJc0z1HHHSFxaIRxYSP,4a17568c50d542268ca89790d7616686,2024-08-10T15:09:46Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:6VeZ970uI0Yi6sjBgyFBrp,4a17568c50d542268ca89790d7616686,2024-08-10T15:09:46Z,2,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:7j74lucZ59vqN67Ipe2ZcY,4a17568c50d542268ca89790d7616686,2024-08-10T15:09:46Z,2,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:6VeZ970uI0Yi6sjBgyFBrp,dc0d94f165a4444f94bd8d10f25ee408,2024-08-12T00:29:58Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4LmzPJDil70LpiApWfOI6O,dc0d94f165a4444f94bd8d10f25ee408,2024-08-12T00:29:58Z,2,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4iJyoBOLtHqaGxP12qzhQI,dc0d94f165a4444f94bd8d10f25ee408,2024-08-12T00:29:58Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2I1W3hcSsPIsEJfD69pHrW,dc0d94f165a4444f94bd8d10f25ee408,2024-08-12T00:29:58Z,2,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3sTSo8X7UCDTVUVMJ63LJO,dc0d94f165a4444f94bd8d10f25ee408,2024-08-12T00:29:58Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:39lSeqnyjZJejRuaREfyLL,dc0d94f165a4444f94bd8d10f25ee408,2024-08-12T00:29:58Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2zkV839IqOgZC7LAtXAa0U,dc0d94f165a4444f94bd8d10f25ee408,2024-08-12T00:29:58Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2iuZJX9X9P0GKaE93xcPjk,dc0d94f165a4444f94bd8d10f25ee408,2024-08-12T00:29:58Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1mUG7ftwIxuq5fhMPkyM02,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-12T12:08:09Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:7j74lucZ59vqN67Ipe2ZcY,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-12T12:08:09Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4iJyoBOLtHqaGxP12qzhQI,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-12T12:08:09Z,1,The idea of Cher listening to the Beebs cracks me up. ,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4EfN6bixdOOgoLYR5C4cWo,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-12T12:08:09Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3sTSo8X7UCDTVUVMJ63LJO,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-12T12:08:09Z,1,I just have a thing for Dirty Dancing. ,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:39lSeqnyjZJejRuaREfyLL,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-12T12:08:09Z,1,My OG pick! ,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2zkV839IqOgZC7LAtXAa0U,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-12T12:08:09Z,1,Love the B-52s and Quiche Lorraine!,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2iuZJX9X9P0GKaE93xcPjk,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-12T12:08:09Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2I1W3hcSsPIsEJfD69pHrW,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-12T12:08:09Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,a8879ab391724dbb95aa5ab5c76a84d4,2024-08-12T12:08:09Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:46aZJc0z1HHHSFxaIRxYSP,4e270072352b4d048de7939e681498fc,2024-08-12T15:54:19Z,2,I just like riri,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1aZLIbKEdsyqxyD6iNcrbA,4e270072352b4d048de7939e681498fc,2024-08-12T15:54:19Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2I1W3hcSsPIsEJfD69pHrW,4e270072352b4d048de7939e681498fc,2024-08-12T15:54:19Z,1,Story checks out,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2YehU3jLpb9bM5V6k8HmyA,4e270072352b4d048de7939e681498fc,2024-08-12T15:54:19Z,1,Story checks out,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2zkV839IqOgZC7LAtXAa0U,4e270072352b4d048de7939e681498fc,2024-08-12T15:54:19Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4EfN6bixdOOgoLYR5C4cWo,4e270072352b4d048de7939e681498fc,2024-08-12T15:54:19Z,2,I just like riri,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4iJyoBOLtHqaGxP12qzhQI,4e270072352b4d048de7939e681498fc,2024-08-12T15:54:19Z,-1,Lol no,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:5LYMamLv12UPbemOaTPyeV,4e270072352b4d048de7939e681498fc,2024-08-12T15:54:19Z,-1,Harry gives me the ick,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1aZLIbKEdsyqxyD6iNcrbA,e4cf51d9d4e147d3b7e0c929273cb2e8,2024-08-12T16:12:15Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1fDsrQ23eTAVFElUMaf38X,e4cf51d9d4e147d3b7e0c929273cb2e8,2024-08-12T16:12:15Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:2iuZJX9X9P0GKaE93xcPjk,e4cf51d9d4e147d3b7e0c929273cb2e8,2024-08-12T16:12:15Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:39lSeqnyjZJejRuaREfyLL,e4cf51d9d4e147d3b7e0c929273cb2e8,2024-08-12T16:12:15Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:3dZQzLto4UcsXssYRRNIGW,e4cf51d9d4e147d3b7e0c929273cb2e8,2024-08-12T16:12:15Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:4iJyoBOLtHqaGxP12qzhQI,e4cf51d9d4e147d3b7e0c929273cb2e8,2024-08-12T16:12:15Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:5LYMamLv12UPbemOaTPyeV,e4cf51d9d4e147d3b7e0c929273cb2e8,2024-08-12T16:12:15Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:6VeZ970uI0Yi6sjBgyFBrp,e4cf51d9d4e147d3b7e0c929273cb2e8,2024-08-12T16:12:15Z,-1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:7j74lucZ59vqN67Ipe2ZcY,e4cf51d9d4e147d3b7e0c929273cb2e8,2024-08-12T16:12:15Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,e4cf51d9d4e147d3b7e0c929273cb2e8,2024-08-12T16:12:15Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:5LYMamLv12UPbemOaTPyeV,28821953967848a8b03648a5be0926e5,2024-08-12T16:18:08Z,1,can very much picture cher getting down to harry styles,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1aZLIbKEdsyqxyD6iNcrbA,28821953967848a8b03648a5be0926e5,2024-08-12T16:18:08Z,1,,e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1lATXTBJDHwawvT1UfxWu3,28821953967848a8b03648a5be0926e5,2024-08-12T16:18:08Z,1,"I don't think this really fits the questionable round theme, but I hadn't heard this and I enjoyed the song so here's a +1",e52a9e2dbb384db7bf9192a1f9552667
spotify:track:1mUG7ftwIxuq5fhMPkyM02,28821953967848a8b03648a5be0926e5,2024-08-12T16:18:08Z,-1,not hunger inducing sorry,e52a9e2dbb384db7bf9192a1f9552667
